inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,0,1.0,1.5,3.5,9.0,13.0,14.5,16.414213562373096,inf,33.9350288425444,33.59188309203678,33.09188309203678,34.09188309203678,36.59188309203678,42.59188309203678,42.66295090390226,46.577164466275356,50.077164466275356,51.577164466275356,54.077164466275356,55.577164466275356,58.077164466275356,58.698484809835,inf,79.16904755831214,78.21930009000631,78.4619407771256,79.4619407771256,82.9619407771256,82.29036790187179,82.79036790187179,84.29036790187179,89.79036790187179,88.29036790187179,89.20458146424488,88.99747468305834,90.49747468305834,89.7045814642449,inf,93.11879502661799,inf,98.44722215136417,102.94722215136417,100.77564927611036,104.77564927611036,105.77564927611036,103.68986283848345,105.18986283848345,inf,115.08935777509512,117.08935777509512,118.58935777509512,121.08935777509512,126.08935777509512,124.62489168102786,inf,inf,133.95331880577405,131.57463914933368,inf,155.18124086713192,154.95941546018395,154.20205614730324,158.20205614730324,157.33809511662426,156.75230867899737,158.75230867899737,164.25230867899737,inf,172.0304832720494,175.0304832720494,178.0304832720494,inf
inf,1.0,2.121320343559643,4.5,3.621320343559643,9.121320343559642,17.621320343559642,14.414213562373096,14.914213562373096,inf,27.4350288425444,30.006096654409877,32.59188309203678,37.59188309203678,36.21320343559643,37.71320343559643,40.21320343559643,46.21320343559643,50.112698372208094,51.612698372208094,57.112698372208094,55.577164466275356,56.577164466275356,58.077164466275356,inf,74.47665940288702,74.21930009000631,77.71930009000631,83.21930009000631,80.8761543394987,85.8761543394987,82.79036790187179,83.79036790187179,86.29036790187179,87.79036790187179,88.29036790187179,92.29036790187179,88.99747468305834,89.49747468305834,90.99747468305834,95.49747468305834,95.94722215136417,97.44722215136417,97.94722215136417,99.94722215136417,102.89696961967,102.27564927611036,105.27564927611036,inf,109.43250352560274,inf,117.91778489984131,119.91778489984131,124.91778489984131,123.21067811865477,123.71067811865477,inf,inf,129.45331880577405,132.95331880577405,inf,148.68124086713192,149.95941546018395,inf,inf,155.33809511662426,158.83809511662426,inf,inf,170.6162697096763,171.39444430272832,176.25840533340724,180.4655121145938,inf
inf,inf,inf,inf,inf,inf,16.192388155425117,18.414213562373096,16.914213562373096,inf,22.9350288425444,26.9350288425444,inf,36.834523779156065,inf,37.62741699796952,41.12741699796952,45.87005768508881,inf,51.526911934581186,55.026911934581186,inf,56.99137802864845,59.49137802864845,inf,69.97665940288702,73.47665940288702,78.97665940288702,85.49747468305834,85.8761543394987,87.94722215136417,inf,85.61879502661797,89.44722215136417,88.29036790187179,inf,90.41168824543144,90.49747468305834,inf,90.91168824543144,94.41168824543144,95.86143571373727,inf,101.44722215136417,99.36143571373727,100.86143571373727,inf,106.51828996322965,inf,113.93250352560274,inf,118.91778489984131,inf,126.28174593052023,125.71067811865477,inf,125.12489168102786,126.62489168102786,130.62489168102786,133.69595949289334,inf,142.18124086713192,147.68124086713192,inf,154.66652224137044,154.33809511662426,inf,166.6162697096763,172.1162697096763,inf,169.89444430272832,173.39444430272832,178.89444430272832,inf
inf,30.79898987322333,inf,21.02081528017131,20.52081528017131,19.02081528017131,20.192388155425117,17.606601717798213,21.106601717798213,21.14213562373095,21.9350288425444,inf,33.29898987322333,37.79898987322333,41.8700576850888,inf,42.57716446627535,42.74873734152916,inf,52.526911934581186,54.35533905932738,59.35533905932738,62.49137802864845,59.81980515339464,64.31980515339464,inf,75.6335136523794,81.96194077712559,inf,86.2193000900063,90.2193000900063,89.16904755831213,inf,93.39696961967,inf,89.70458146424488,91.20458146424488,95.49747468305834,93.74011537017762,inf,92.32590180780453,96.32590180780453,100.36143571373727,inf,100.36143571373727,101.48275605729691,105.98275605729691,110.98275605729691,111.46803743153548,inf,121.71067811865477,inf,123.1604255869606,129.1604255869606,128.71067811865476,inf,126.62489168102786,130.78174593052023,130.86753236814715,inf,137.23149339882607,141.23149339882607,147.23149339882607,149.00966799187808,151.50966799187808,inf,159.99494936611663,inf,166.27312395916866,171.85891039679558,168.89444430272832,inf,179.0512985522207,inf
inf,29.79898987322333,inf,22.02081528017131,21.14213562373095,23.02081528017131,19.727922061357855,inf,18.31370849898476,19.81370849898476,23.31370849898476,inf,35.29898987322333,39.66295090390226,38.834523779156065,inf,40.62741699796951,42.12741699796951,inf,53.526911934581186,57.526911934581186,60.01219330881976,62.64823227814083,inf,65.47665940288702,inf,80.47665940288702,83.1335136523794,inf,85.2193000900063,86.34062043356595,inf,94.11879502661796,97.61879502661796,94.65432893255071,inf,91.11879502661797,94.61879502661797,97.74011537017762,inf,93.32590180780453,96.82590180780453,96.86143571373727,99.86143571373727,inf,105.3111831820431,inf,112.48275605729691,111.10407640085656,114.10407640085656,inf,121.50357133746823,123.38225099390858,inf,127.53910524340097,131.62489168102786,128.12489168102786,inf,133.86753236814715,137.23149339882607,140.73149339882607,inf,146.88834764831844,150.38834764831844,151.83809511662426,154.83809511662426,inf,160.6162697096763,164.1162697096763,167.35891039679558,167.39444430272832,inf,182.4655121145938,inf
inf,28.79898987322333,28.763455967290593,23.263455967290593,22.14213562373095,25.64213562373095,22.727922061357855,inf,20.31370849898476,19.727922061357855,20.727922061357855,inf,38.29898987322333,36.71320343559642,37.71320343559642,39.21320343559642,42.71320343559642,44.870057685088796,inf,54.526911934581186,58.026911934581186,60.890872965260115,65.39087296526012,inf,68.97665940288702,72.97665940288702,77.47665940288702,79.97665940288702,inf,84.2193000900063,85.7193000900063,inf,99.11879502661796,102.11879502661796,inf,93.24011537017762,95.11879502661797,inf,99.5685424949238,97.56854249492382,96.82590180780453,94.74011537017762,98.24011537017762,96.86143571373727,99.36143571373727,104.36143571373727,inf,108.98275605729691,inf,114.6396103067893,inf,121.76093065034894,119.38225099390858,121.88225099390858,inf,128.95331880577407,132.62489168102786,inf,134.69595949289337,137.19595949289337,142.69595949289337,145.68124086713192,inf,149.00966799187808,154.00966799187808,155.373629022557,inf,159.6162697096763,164.1162697096763,163.85891039679558,inf,174.4655121145938,178.9655121145938,inf
inf,27.79898987322333,inf,24.263455967290593,25.14213562373095,25.67766952966369,26.727922061357855,inf,25.31370849898476,23.227922061357855,23.727922061357855,inf,40.24873734152916,39.71320343559642,41.66295090390225,43.71320343559642,44.8700576850888,50.370057685088796,inf,57.026911934581186,57.35533905932738,60.85533905932738,65.35533905932738,inf,72.97665940288702,75.34062043356595,82.97665940288702,84.5477272147525,82.80508652763321,inf,inf,93.49747468305833,102.49747468305833,107.10407640085654,99.60407640085654,97.24011537017762,98.18986283848345,100.0685424949238,100.5685424949238,101.06854249492382,99.68986283848345,96.74011537017762,95.44722215136417,inf,102.51828996322965,101.48275605729691,104.48275605729691,107.98275605729691,110.98275605729691,116.48275605729691,116.76093065034894,117.26093065034894,118.76093065034894,inf,126.12489168102788,inf,130.36753236814718,131.86753236814718,134.36753236814718,inf,144.26702730475884,146.68124086713192,inf,151.50966799187808,155.373629022557,inf,158.20205614730318,162.20205614730318,161.0304832720494,162.5304832720494,inf,181.9655121145938,179.9655121145938,inf
inf,27.884776310850235,26.384776310850235,25.763455967290593,26.384776310850235,27.884776310850235,30.384776310850235,inf,29.591883092036785,28.727922061357855,28.727922061357855,inf,43.74873734152916,43.21320343559642,44.71320343559642,47.21320343559642,50.8700576850888,55.476659402887016,inf,61.026911934581186,61.35533905932738,61.59797974644666,inf,75.25483399593904,inf,78.6335136523794,80.1335136523794,83.6335136523794,87.80508652763321,84.2193000900063,86.2193000900063,inf,101.9827560572969,103.24011537017762,101.74011537017762,100.74011537017762,104.68986283848345,102.5685424949238,100.77564927611036,104.27564927611036,100.65432893255073,96.15432893255073,96.44722215136417,inf,105.7253967444162,105.48275605729691,105.01828996322965,110.51828996322965,112.93250352560274,117.34671708797583,120.26093065034894,117.46803743153549,119.46803743153549,123.46803743153549,inf,130.36753236814715,131.86753236814718,133.19595949289337,135.40306627407992,139.40306627407992,inf,148.68124086713192,inf,154.50966799187808,155.75230867899737,158.25230867899737,inf,161.03048327204937,162.0304832720494,162.4446968344225,inf,181.3797256769669,181.4655121145938,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
